rid,city,candidate,gender,party,votes,total,won,year,position
BARMM,TAWI-TAWI,"AKIP, ARNOLD YUSOP",1,IND,2165,107759,0,2022,Vice-Governor
BARMM,TAWI-TAWI,"SAHALI, SADIKUL ADALLA",1,PDPLBN,74878,182010,0,2022,Governor
BARMM,TAWI-TAWI,"SAMSUYA, RENIL MADJILON",1,TOP,56511,281184,1,2022,1st District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"AHAMAD, ALLAN ALIAKBAR",1,TOP,48494,281184,0,2022,1st District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"BAWASANTA, MAHMUD ABUBAKAR",1,TOP,34327,258644,0,2022,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"SHALIM, SHADIR ASAMAD",1,PDPLBN,17721,258644,0,2022,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"MASDAL, MELHAN JUNAID",1,NUP,38699,258644,0,2022,2nd District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"TAHIR, ASMADUL SABDANI",1,IND,2580,281184,0,2022,1st District Sangguniang Panlalawigan
BARMM,TAWI-TAWI,"ISHMAEL, ABDULJAMIL SULAYMAN",1,TOP,34713,258644,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"NAVARRO, RAYMUNDO VENTURA",1,NPC,17071,243557,0,2022,1st District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"ADALLA, REMZON MIRADOR",1,IND,5790,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"LACBAIN, RAMON II GROESBECK",1,IND,90098,305766,0,2022,Vice-Governor
CENTRAL LUZON,ZAMBALES,"FELARCA, WILFREDO JR. DELA CRUZ",1,SZP,55870,243557,0,2022,1st District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"FERRANCO, FREDDIE VICENTE",1,IND,11480,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"EBDANE, HERMOGENES JR. EDEJER",1,SZP,199874,334855,1,2022,Governor
CENTRAL LUZON,ZAMBALES,"KHONGHUN, JACQUELINE ROSE FERRER",0,AKSYON,215668,305766,1,2022,Vice-Governor
CENTRAL LUZON,ZAMBALES,"NUEZCA, MILINIA RANCHEZ",0,PDDS,1502,334855,0,2022,Governor
CENTRAL LUZON,ZAMBALES,"GUTIERREZ, JOSE JR. MADARANG",1,SZP,59125,243557,1,2022,1st District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"MIANO, FLORANTE AQUINO",1,IND,11391,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"MATIBAG, ENRICO ANGELES",1,SZP,51879,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"DELGADO, ENRIQUE FELICITAS",1,SZP,53156,243557,0,2022,1st District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"COLLADO, REENA MAE LAVARIAS",0,SZP,110922,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"EBDANE, JUN RUNDSTEDT CABANAYAN",1,SZP,118219,1082806,1,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"TARONGOY, REYNALDO CABANA",1,SZP,70801,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"DIVIVA, DOMINGO V BASA",1,NPC,45177,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"FERNANDEZ, RAMON MERTO",1,NPC,18524,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"MISA, EDDIE EDQUID",1,IND,15139,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"ORGE, NOVRINA BIGILDA ANONAS",0,NPC,18801,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"ROGAYAN, ROLAND ARENAS",1,IND,6618,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"AMATA, NORMA GIELO",0,LP,10759,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"ABASTA, SANCHO III GUTIERREZ",1,PFP,66414,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"LACBAIN, JASON GROESBECK",1,IND,25625,243557,0,2022,1st District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"LARUTA, MICHAEL JOSEPH BASA",1,NPC,32710,243557,0,2022,1st District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"VEGA, ADLAI ENRIQUE ESPIRITU",1,PRP,4763,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"PANGAN, WILFREDO PAUL DANTES",1,SZP,101287,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"ABLOLA, SAMANTHA DAYRIT",0,WPP,82536,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"RAGADIO, LUGIL SAHAGUN",1,SZP,61075,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"BACTAD, SATURNINO VIADO",1,NPC,48204,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"FALLORIN, ALCADE DEL ROSARIO",1,NPC,51649,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"VILLAMIN, RAEDAG JR AGABAO",1,NPC,60087,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"EDQUID, NAPOLEON EBDANE",1,SZP,11002,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"FERRER, NOEL SIAZON",1,NPC,56064,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"MONTALLA, CHERYL DELOSO",1,NPC,133479,334855,0,2022,Governor
CENTRAL LUZON,ZAMBALES,"COADY, MARIA REMEDIOS BUENO",0,IND,5961,1082806,0,2022,2nd District Sangguniang Panlalawigan
CENTRAL LUZON,ZAMBALES,"DOBLE, KEITH DIMAYUGA",1,AKSYON,38264,1082806,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"OLVIS, JOSE JOY HAMOY",1,NP,55552,240407,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"ANTIGO, ARGIE ANQUIRA",1,PPM,4057,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"PINSOY-LAGUTIN, JASMIN NALUGON",0,PDPLBN,101105,566498,1,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"LUMANTAO, MICHAEL SAMONTEZA",1,PPM,6425,480305,0,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"DIPUTADO, REYNALDO AJO",1,IND,1478,514379,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"CABIGON, EMMANUEL I MAGNO",1,IND,2952,514379,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"GUNAO, ALEJANDRO SORIANO",1,NP,29516,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"MAGALLANES, WILBERTH GUJELDE",1,NP,53561,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"SORIANO, CONSTANTINO JR. CANAMA",1,NP,63612,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"CARREON, ANGELICA JALOSJOS",0,NP,67947,240407,1,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"YEBES, ROLANDO ENRIQUEZ",1,NP,227594,480305,0,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"DOCUMENTO, MICHAEL JR. MANIGSACA",1,PDPLBN,81099,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"ACOPIADO, VINCENT RAYMOND ACAYLAR",1,NP,31682,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"CARBONEL, CELESTINE UY",1,APP,61310,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"BALA, EUFRACIO CAERMARE",1,IND,5462,480305,0,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"BAGARINAO, DANTE GURDIEL",1,PDPLBN,92303,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"MEJORADA, LEO NICANOR BLANCO",1,PDPLBN,92761,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"MERCADO, CERELINO CASABAL",1,NP,29647,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"UY, EVELYN TANG",0,PDPLBN,246785,514379,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"JALOSJOS, ROSALINA GARCIA",0,NP,256885,514379,1,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"GALON, SHANE CONCHA",0,NP,43626,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"BOLANDO, KAY MARIE PERATER",0,PDPLBN,95367,550735,1,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"CO, PETER YAP",1,PDPLBN,99748,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"PORLAS, JOYREY CEPEDA",0,PPM,4386,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"NAPIGQUIT, JULIUS CABILIN",1,PDPLBN,240824,480305,1,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"NUEVA, EMMANUEL EDOLSA",1,PPM,2677,514379,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"BANDALA, NOEL PEDAD",1,IND,3551,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"ZAMORA, PETE TUMAPON",1,PDPLBN,56035,240407,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"YEBES, EDUARDO ENRIQUEZ",1,NP,61798,566498,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"BUCTUAN, FRANCO ANGELO CARLOTO",1,PDPLBN,89213,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"CHAN, PATRI BAJAMUNDE",1,PDPLBN,60873,240407,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"SUMALPONG, EDUARDO ALBOLIRAS",1,IND,3602,514379,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL NORTE,"BRILLANTES, JEFF RAYMUND MARAON",1,PDPLBN,78891,550735,0,2022,3rd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CASTILLO, RONIE ALEGRE",1,LAKAS,61004,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"GARCIA, ARNULFO ALFARO",1,PFP,81282,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ACOSTA, GERALD MANDI",1,NP,84623,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DACAL, CESAR JR CAPACIO",1,PDPLBN,158915,1483597,1,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"BOLOTAOLO, ROSE MARIE NADALA",0,LAKAS,94894,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"YU, VICTOR JO",1,PDPLBN,291227,526035,1,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DURANO, ADRIANO III BULAWIN",1,NP,26045,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"MUSA, ABDULMUKIM BALAHIM",1,PPP,45271,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"PACALIOGA, NACIANCENO JR. MEJOS",1,PRP,154389,526035,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"EBARLE, BIENVENIDO JR LARIEGO",1,IND,111528,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"YANGA, PEPITO JR. SOTTO",1,LAKAS,58964,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"RILLERA-HADJIULA, MARIA",1,LAKAS,70398,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CO, PRISCILLA ANN FERNANDEZ",0,PRP,170229,484719,0,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DELOS SANTOS, ALEX BAYLOSIS",1,IND,1148,526035,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ENERIO, CANUTO JR. CAVAN",1,NP,28929,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DANDA, WILBORNE SANGHANAN",1,LAKAS,24157,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"YU GUSTAHAM, NUR SHAIRA IBRAHIM",0,AKSYON,9274,526035,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"LOONG, RASHIDA HASSAN",0,PDPLBN,62888,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"VILLAMERO, FRANCISVIC SUDARIA",1,PDPLBN,118902,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DELA CRUZ, HERNAN PARAISO",1,PDDS,73407,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"JORE, CRESENCIO SILIM",1,LAKAS,49490,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"REGALA, JUAN CASAUAY",1,UNA,92506,1516852,1,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"MARIANO, JENIFER DIN",0,PDPLBN,85570,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"MENDOZA, GERALD AL PASTOR",1,ABAG PROMDI,4407,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DALID, DANILO ENRIQUEZ",1,NP,32622,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"TUBILAN, GLEN CEBEDO",1,PPP,8086,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CASTOR-TAN, LYCEL BRINGUEL",0,PPP,53443,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CERILLES, AURORA ENERIO",0,NP,69234,526035,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"SANIEL, ROGELIO JAMOROL",1,UNA,147940,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"YAMBAO, JONATHAN CABILAO",1,NP,51961,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CAJETA, KURT FUENTES",1,LAKAS,61539,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"MONTERO, EDGARDO OCAY",1,NPC,28187,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"PINTAC, EDWARD BANGUIS",1,PRP,55643,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CERILLES, ACE WILLIAM ENERIO",1,NP,72570,484719,0,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"JAVIER, MARIA BELLA CHIONG",0,LAKAS,84793,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"BAGO, RADSAC SILONGAN",1,NPC,13262,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"SANORIA, ALMANDO CLAVITE",1,PPP,109705,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CERILLES, MARIO HERRERA",1,NPC,22471,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ELLEVERA, BONIFACIO CADELEÑA",1,PPP,4706,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ARIOSA, ROSELLER LARGO",0,PDPLBN,241920,484719,1,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"BERSALES, ERIC LASUD",1,PFP,96106,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"LANZADERAS, JUNETINE MATUTES",1,NP,28704,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"FUENTES, MARILOU LANZADERAS",0,IND,13295,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"OCAPAN, MIGUELITO TORIBIO",1,NPC,36172,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"OLEGARIO, RICHARD DY",1,NP,87514,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DACULA, ONAN TAN",1,PRP,46565,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"DELOS REYES, CHENNIE SANDAGON ESPERANZA CORAZON DELOS REYES",1,NP,71205,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ROCHA, ELMER SABALA",1,IND,2483,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"POLICARPIO, JOSE JR. CAMBEL",1,IND,763,526035,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"OBAOB, MAPHILINDO QUIMADA",1,PDDS,132410,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ANLAP, HORACE PAUL TENAJA",1,LAKAS,48900,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"SABIJON, GLENN CABATUAN",1,AKSYON,68396,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"LU, ROGER PISCOS",1,PPP,32493,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"MENDOZA, JOVENCIO JR. PATRICIO",1,PFP,33142,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"POLOYAPOY, RONALDO CALAMBA",1,PPP,83760,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"QUINTO, MYLO OLIDIANA",1,NPC,16697,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"ABRENICA, MARILOU VIDAD",0,PDPLBN,81428,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"RODRIGO, RAMON JR. MAMA",1,NPC,15381,1483597,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"EBOL, JOEL DELLONA",1,LAKAS,39164,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA DEL SUR,"CHAVEZ, FELICITO CALISO",1,LAKAS,59096,1516852,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"HOFER, DULCE ANN KINTANAR",0,PDPLBN,168373,312984,1,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"YANGA, PEPITO JR.",1,LAKAS,58964,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"LAGAS, JERRY RATILLA",1,LAKAS,102160,269137,0,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"DELOS REYES, CHENNIE",0,NP,71205,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"JAVIER, MARIA BELLA",0,LAKAS,84793,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"RILLERA-HADJIULA, MARIA ESPERANZA",0,LAKAS,70398,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"ACOSTA, GERALD",1,NP,84623,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"MENDOZA, GERALD",1,PROMDI,4407,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"EBOL, JOEL",1,LAKAS,39164,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"TU, PEPING GANI",1,IND,309,312984,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"SABIJON, GLENN",1,AKSYON,68396,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"JORE, CRESENCIO",1,LAKAS,49490,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"BANCORO, MARLO CANTANCIO",1,LDP,57026,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"MUSA, ABDULMUKIM",1,PPP,45271,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"TUBILAN, GLEN",1,PPP,8086,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"PALMA, MARIE YVONNE VILLACORA",0,LAKAS,61300,469939,1,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"LOONG, RASHIDA",0,PDPLBN,62888,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"CASTOR-TAN, LYCEL",0,PPP,53443,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"ELLEVERA, BONIFACIO",1,PPP,4706,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"OLEGARIO, REY ANDRE CAMACHO",1,NP,166977,269137,1,2022,Vice-Governor
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"TARAS, LEO HOMEO",1,IND,1562,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"POLICARPIO, JOSE JR.",1,IND,763,312984,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"DANDA, WILBORNE",1,LAKAS,24157,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"YAMBAO, JONATHAN",1,NP,51961,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"LU, ROGER",1,PPP,32493,469939,0,2022,1st District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"CASTILLO, RONIE",1,LAKAS,61004,672903,0,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"PALMA, WILTER II WEE",1,LAKAS,143539,312984,0,2022,Governor
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"OLEGARIO, RICHARD",1,NP,87514,672903,1,2022,2nd District Sangguniang Panlalawigan
ZAMBOANGA PENINSULA,ZAMBOANGA SIBUGAY,"ESCAMILLAN, ALLAN BALIDA",1,LAKAS,59991,469939,0,2022,1st District Sangguniang Panlalawigan
CALABARZON,SANTA ROSA CITY,"AALA, ROMEO PESQUISA",1,NPC,13398,105802,0,2010,Mayor
CENTRAL LUZON,ANGELES CITY,"ABAD SANTOS, ELEONOR",0,PMP/UNO,2162,91348,0,2007,Mayor
NCR,MALABON CITY,"ABAD, BRIGIDO A.",1,LAKAS NUCD-UMDP,33558,122026,0,1998,Mayor
NCR,MANILA CITY,"ABAD, ONOFRE ESTRADA",1,IND,350,665642,0,1998,Mayor
NCR,MANILA CITY,"ABAD, ONOFRE ESTRADA",1,INDENDENT,157,582118,0,2001,Mayor
NCR,MANILA CITY,"ABAD, ONOFRE ESTRADA",1,IND,803,679258,0,2004,Mayor
